"","D12","E12","b.m","tbl","AAA","BAA","lty","ntis","infl","ltr","corpr","svar","D12.diff","E12.diff","b.m.diff","tbl.diff","AAA.diff","BAA.diff","lty.diff","ntis.diff","infl.diff","ltr.diff","corpr.diff","svar.diff","tbl.lagdiff","AAA.lagdiff","BAA.lagdiff","lty.lagdiff","ltr.lagdiff","corpr.lagdiff","EqPremResponse"
"301",16.039,26.74,0.2665725018,0.017,0.0431593171000002,0.0563593171000002,0.0334593171000002,0.027526749,0.0231406828999998,0.0620574,0.044455157,0.0101293111,0.309000000000001,2.04,0.0297390995,-0.000899999999999998,-0.00385097909999985,-0.00365097909999985,-0.00585097909999985,0.0137649803,0.00205097909999985,0.0813086993,0.0441341182,0.0033627658,-0.0093,-0.00242911480000019,-0.00312911480000019,-0.00132911480000019,-0.0315158337,-0.0402813571,"0"
"302",15.799,30.04,0.3245551555,0.0163,0.0426664420999997,0.0551664420999997,0.0291664420999997,0.0292450837,0.0188335579000003,0.1230629369,0.089840701,0.0321181305,-0.240000000000002,3.3,0.0579826537000001,-0.000700000000000003,-0.000492875000000476,-0.00119287500000048,-0.00429287500000047,0.0017183347,-0.00430712499999952,0.0610055369,0.045385544,0.0219888194,-0.0085,-0.00852115369999963,-0.00782115369999963,-0.0132211536999996,0.0870036483,0.0305364493,"1"
"303",16.074,27.59,0.2953858956,0.0119,0.0446881633,0.0570881633,0.0309881633,0.0256984384,0.0174118367,0.0073677451,0.0243796368,0.0186782399,0.275000000000002,-2.45,-0.0291692599,-0.0044,0.00202172120000028,0.00192172120000028,0.00182172120000028,-0.0035466453,-0.00142172120000028,-0.1156951918,-0.0654610642,-0.0134398906,-0.0095,-0.0103575726000003,-0.00615757260000024,-0.00305757260000025,-0.0886848903,-0.021407026,"0"
"304",16.224,30.32,0.2861177008,0.0113,0.0265005101,0.0371005101,0.0166005101,0.0240580381,0.0323994899,0.008154918,0.0203269965,0.0138678061,0.149999999999999,2.73,-0.00926819480000002,-0.000600000000000002,-0.0181876532,-0.0199876531999999,-0.0143876531999999,-0.0016404003,0.0149876532,0.000787172900000001,-0.0040526403,-0.0048104338,0.001,0.00926656610000003,0.00946656610000003,0.0117665661,0.0018813371,-0.0145406952,"1"
"305",16.165,34.55,0.2544883373,0.0092,0.0244117009999999,0.0366117009999999,0.0192117009999999,0.0012176326,0.0252882990000001,0.0535257809,0.0557621662,0.0072909206,-0.0590000000000011,4.23,-0.0316293635,-0.0021,-0.0020888091000001,-0.000488809100000112,0.00261119089999989,-0.0228404055,-0.0071111908999999,0.0453708629,0.0354351697,-0.0065768855,-0.000899999999999998,-0.00385097909999985,-0.00365097909999985,-0.00585097909999985,0.0813086993,0.0441341182,"0"
"306",16.586,38.58,0.2465417826,0.0094,0.0249457180000002,0.0356457180000002,0.0200457180000002,0.0073209903,0.0322542819999998,-0.0331744846,-0.0212562983,0.0048812058,0.420999999999999,4.03,-0.00794655469999997,0.000200000000000001,0.000534017000000268,-0.000965982999999726,0.00083401700000027,0.0061033577,0.00696598299999973,-0.0867002655,-0.0770184645,-0.0024097148,-0.000700000000000003,-0.000492875000000476,-0.00119287500000048,-0.00429287500000047,0.0610055369,0.045385544,"1"
"307",17.385,48.74,0.2187398648,0.009,0.0250015373000001,0.0348015373000001,0.0203015373000001,0.0069456916,0.0311984626999999,-0.0174534279,-0.0015169173,0.003220908,0.799000000000003,10.16,-0.0278019178,-0.000400000000000001,5.58192999998708e-05,-0.000844180700000127,0.00025581929999987,-0.0003752987,-0.00105581929999987,0.0157210567,0.019739381,-0.0016602978,-0.0044,0.00202172120000028,0.00192172120000028,0.00182172120000028,-0.1156951918,-0.0654610642,"0"
"308",18.024,52,0.2817314655,0.0094,0.0281667827999999,0.0359667827999999,0.0222667827999999,0.012245885,0.0251332172000001,0.0568241344,0.0490674877,0.0035707934,0.638999999999999,3.26,0.0629916007,0.000400000000000001,0.00316524549999987,0.00116524549999987,0.00196524549999987,0.0053001934,-0.00606524549999987,0.0742775623,0.050584405,0.0003498854,-0.000600000000000002,-0.0181876532,-0.0199876531999999,-0.0143876531999999,0.000787172900000001,-0.0040526403,"0"
"309",18.602,56.15,0.279631603,0.0127,0.0139131099,0.0216131099,0.00701310990000001,0.0144974259,0.0461868901,-0.0522696815,-0.051379984,0.0029793061,0.577999999999999,4.15,-0.00209986249999999,0.0033,-0.0142536728999999,-0.0143536728999999,-0.0152536728999999,0.0022515409,0.0210536728999999,-0.1090938159,-0.1004474717,-0.0005914873,-0.0021,-0.0020888091000001,-0.000488809100000112,0.00261119089999989,0.0453708629,0.0354351697,"0"
"310",19.163,57.77,0.2894853015,0.0165,0.0205798439,0.0286798439,0.0147798439,0.0091354844,0.0340201561,0.0657461276,0.0693189307,0.002925606,0.561,1.62,0.00985369850000001,0.0038,0.00666673400000001,0.00706673400000002,0.00776673400000002,-0.0053619415,-0.012166734,0.1180158091,0.1206989147,-5.37001000000003e-05,0.000200000000000001,0.000534017000000268,-0.000965982999999726,0.00083401700000027,-0.0867002655,-0.0770184645,"1"
"311",19.442,58.55,0.2706192427,0.0219,0.0212005237000002,0.0280005237000002,0.0149005237000002,0.0130002322,0.0334994762999998,0.016430631,0.0216710504,0.0028157301,0.279,0.779999999999994,-0.0188660588,0.0054,0.000620679800000142,-0.000679320199999861,0.000120679800000141,0.0038647478,-0.000520679800000146,-0.0493154966,-0.0476478803,-0.0001098759,-0.000400000000000001,5.58192999998708e-05,-0.000844180700000127,0.00025581929999987,0.0157210567,0.019739381,"0"
"312",20.225,60.22,0.3198568893,0.0274,0.0111929750999999,0.0177929750999999,0.0059929750999999,0.0091349962,0.0428070249000001,0.0094949248,0.003487388,0.0025157385,0.783000000000001,1.67,0.0492376466,0.0055,-0.0100075486000003,-0.0102075486000003,-0.00890754860000027,-0.003865236,0.00930754860000027,-0.0069357062,-0.0181836624,-0.0002999916,0.000400000000000001,0.00316524549999987,0.00116524549999987,0.00196524549999987,0.0742775623,0.050584405,"0"
"313",20.925,63.26,0.3269790569,0.0297,0.0289009442999998,0.0379009442999998,0.0222009442999998,0.0053629347,0.0206990557000002,0.0859452104,0.0781552716,0.0032273958,0.699999999999999,3.04,0.00712216760000001,0.0023,0.0177079691999999,0.0201079691999999,0.0162079691999999,-0.0037720615,-0.0221079691999999,0.0764502856,0.0746678836,0.0007116573,0.0033,-0.0142536728999999,-0.0143536728999999,-0.0152536728999999,-0.1090938159,-0.1004474717,"0"
"314",21.471,66.47,0.3178915098,0.0342,0.0259619718999998,0.0349619718999998,0.0210619718999998,0.0067361207,0.0253380281000002,-0.0303787244,-0.0326167959,0.0020065133,0.545999999999999,3.21,-0.00908754709999998,0.0045,-0.0029389724,-0.0029389724,-0.0011389724,0.001373186,0.0046389724,-0.1163239348,-0.1107720675,-0.0012208825,0.0038,0.00666673400000001,0.00706673400000002,0.00776673400000002,0.1180158091,0.1206989147,"0"
"315",22.216,69.83,0.3134779566,0.0389,0.0260042885999997,0.0355042885999997,0.0184042885999997,0.0030790439,0.0276957114000003,0.0142266628,0.0115572459,0.002790881,0.745000000000001,3.36,-0.00441355320000003,0.0047,4.23166999999197e-05,0.000542316699999927,-0.00265768330000007,-0.0036570768,0.00235768330000008,0.0446053872,0.0441740418,0.0007843677,0.0054,0.000620679800000142,-0.000679320199999861,0.000120679800000141,-0.0493154966,-0.0476478803,"1"
"316",22.784,72.67,0.3160094407,0.0451,0.0285107426000001,0.0373107426000001,0.0239107426000001,0.0021774747,0.0267892573999999,-0.0428125027,-0.0371556308,0.0021691768,0.567999999999998,2.84,0.00253148409999998,0.0062,0.00250645400000034,0.00180645400000033,0.00550645400000033,-0.0009015692,-0.000906454000000334,-0.0570391655,-0.0487128767,-0.0006217042,0.0055,-0.0100075486000003,-0.0102075486000003,-0.00890754860000027,-0.0069357062,-0.0181836624,"0"
"317",23.437,74.49,0.3148502899,0.0479,0.0314484019000001,0.0403484019000001,0.0256484019000001,-0.0021637049,0.0274515980999999,-0.0147429672,-0.0205501853,0.00405777,0.653000000000002,1.81999999999999,-0.00115915079999995,0.0028,0.00293765930000007,0.00303765930000006,0.00173765930000007,-0.0043411796,0.00066234069999993,0.0280695355,0.0166054455,0.0018885932,0.0023,0.0177079691999999,0.0201079691999999,0.0162079691999999,0.0764502856,0.0746678836,"1"
"318",24.096,78.57,0.3005932835,0.0481,0.0148117883000004,0.0240117883000004,0.00811178830000037,-0.0094131847,0.0402882116999996,0.0682517252,0.0800655669,0.0024342804,0.658999999999999,4.08,-0.0142570064,0.000199999999999999,-0.0166366135999998,-0.0163366135999998,-0.0175366135999998,-0.0072494798,0.0128366135999998,0.0829946924,0.1006157522,-0.0016234896,0.0045,-0.0029389724,-0.0029389724,-0.0011389724,-0.1163239348,-0.1107720675,"1"
"319",24.884,81.51,0.2816823997,0.0485,0.0138876527000003,0.0228876527000003,0.00978765270000034,-0.0149557599,0.0393123472999997,0.0042853884,0.0135398119,0.0014002892,0.788,2.94000000000001,-0.0189108838,0.000400000000000005,-0.000924135600000035,-0.00112413560000003,0.00167586439999997,-0.0055425752,-0.000975864399999971,-0.0639663368,-0.066525755,-0.0010339912,0.0047,4.23166999999197e-05,0.000542316699999927,-0.00265768330000007,0.0446053872,0.0441740418,"0"
"320",25.494,83.15,0.2690500135,0.0494,0.00353649540000018,0.0132364954000002,-0.000163504599999822,-0.0124906939,0.0494635045999998,0.0081254047,-0.0001881489,0.0035148508,0.609999999999999,1.64,-0.0126323862,0.000899999999999998,-0.0103511573000002,-0.00965115730000015,-0.00995115730000016,0.002465066,0.0101511573000002,0.0038400163,-0.0137279608,0.0021145616,0.0062,0.00250645400000034,0.00180645400000033,0.00550645400000033,-0.0570391655,-0.0487128767,"1"
"321",26.17,84.921,0.24789561,0.0461,0.00924507840000015,0.0183450784000002,0.00344507840000016,-0.0110259577,0.0486549215999998,-0.020663803,-0.0187892718,0.0027511223,0.676000000000002,1.771,-0.0211544035,-0.0033,0.00570858299999998,0.00510858299999997,0.00360858299999998,0.0014647362,-0.000808582999999974,-0.0287892077,-0.0186011229,-0.0007637285,0.0028,0.00293765930000007,0.00303765930000006,0.00173765930000007,0.0280695355,0.0166054455,"0"
"322",26.978,78.601,0.2392074367,0.0389,0.0552629746999998,0.0637629746999998,0.0467629746999998,-0.0130641053,0.00213702530000015,0.0501237982,0.0256127034,0.0094287376,0.808,-6.32000000000001,-0.00868817329999999,-0.00720000000000001,0.0460178962999997,0.0454178962999997,0.0433178962999997,-0.0020381476,-0.0465178962999997,0.0707876012,0.0444019752,0.0066776153,0.000199999999999999,-0.0166366135999998,-0.0163366135999998,-0.0175366135999998,0.0829946924,0.1006157522,"0"
"323",27.732,66.181,0.2505829731,0.03,0.0575872232999997,0.0691872232999997,0.0476872232999997,-0.0416596719,-0.00268722329999971,0.0599426263,0.0196164747,0.0096650442,0.753999999999998,-12.42,0.0113755364,-0.0089,0.00232424859999986,0.00542424859999986,0.000924248599999858,-0.0285955666,-0.00482424859999986,0.0098188281,-0.0059962287,0.0002363066,0.000400000000000005,-0.000924135600000035,-0.00112413560000003,0.00167586439999997,-0.0639663368,-0.066525755,"0"
"324",28.302,60.391,0.2540575672,0.0126,0.0685188866999998,0.0823188866999998,0.0566188866999998,-0.0528711385,-0.0134188866999998,0.0339836064,-0.0112801388,0.0143951026,0.57,-5.79,0.00347459410000001,-0.0174,0.0109316634000001,0.0131316634000001,0.00893166340000009,-0.0112114666,-0.0107316634000001,-0.0259590199,-0.0308966135,0.0047300584,0.000899999999999998,-0.0103511573000002,-0.00965115730000015,-0.00995115730000016,0.0038400163,-0.0137279608,"0"
"325",28.712,51.37,0.2744913881,0.0186,0.0687930478999999,0.0826930478999999,0.0579930478999999,-0.0484321663,-0.0119930478999999,-0.023711689,-0.0248370724,0.0079695303,0.41,-9.021,0.0204338209,0.006,0.000274161200000081,0.000374161200000084,0.00137416120000008,0.0044389722,0.00142583879999991,-0.0576952954,-0.0135569336,-0.0064255723,-0.0033,0.00570858299999998,0.00510858299999997,0.00360858299999998,-0.0287892077,-0.0186011229,"0"
"326",28.854,45.95,0.2871235482,0.0113,0.0294829812999999,0.0460829812999999,0.0172829812999999,-0.0503477564,0.0270170187000001,0.0330818624,-0.0853240679,0.0316884977,0.141999999999999,-5.41999999999999,0.0126321601,-0.0073,-0.0393100666,-0.0366100665999999,-0.0407100665999999,-0.0019155901,0.0390100665999999,0.0567935514,-0.0604869955,0.0237189674,-0.00720000000000001,0.0460178962999997,0.0454178962999997,0.0433178962999997,0.0707876012,0.0444019752,"0"
"327",28.387,14.88,0.3549842247,3e-04,0.0274955779000004,0.0612955779000004,0.00729557790000036,-0.02479255,0.0230044220999996,0.2068890791,0.233587252,0.1144355244,-0.466999999999999,-31.07,0.0678606765,-0.011,-0.00198740339999958,0.0152125966000004,-0.00998740339999958,0.0255552064,-0.00401259660000042,0.1738072167,0.3189113199,0.0827470267,-0.0089,0.00232424859999986,0.00542424859999986,0.000924248599999858,0.0098188281,-0.0059962287,"0"
"328",27.255,6.86,0.4461408452,0.0021,0.0444894255,0.0736894255,0.0249894255,-0.0377904306,0.0105105745,-0.0607940129,-0.1243560813,0.042296687,-1.132,-8.02,0.0911566205,0.0018,0.0169938475999996,0.0123938475999996,0.0176938475999996,-0.0129978806,-0.0124938475999996,-0.267683092,-0.3579433333,-0.0721388374,-0.0174,0.0109316634000001,0.0131316634000001,0.00893166340000009,-0.0259590199,-0.0308966135,"1"
"329",25.594,7.51,0.4018764058,0.0018,0.0446943609000001,0.0635943609000001,0.0314943609000001,-0.0225464839,0.0114056390999999,-0.080521631,0.0823546655,0.0174046799,-1.661,0.649999999999999,-0.0442644394,-3e-04,0.000204935400000113,-0.0100950645999999,0.00650493540000012,0.0152439467,0.000895064599999884,-0.0197276181,0.2067107468,-0.0248920071,0.006,0.000274161200000081,0.000374161200000084,0.00137416120000008,-0.0576952954,-0.0135569336,"1"
"330",23.901,12.54,0.3495214306,0.0012,0.0364140815999999,0.0482140815999999,0.0254140815999999,-6.99382e-05,0.0148859184000001,0.0430846625,0.1108479976,0.0078615462,-1.693,5.03,-0.0523549752,-6e-04,-0.00828027930000017,-0.0153802793000002,-0.00608027930000016,0.0224765457,0.00348027930000017,0.1236062935,0.0284933321,-0.0095431337,-0.0073,-0.0393100666,-0.0366100665999999,-0.0407100665999999,0.0567935514,-0.0604869955,"1"
"331",22.405,50.97,0.3255306601,5e-04,0.0259390395999999,0.0370390395999999,0.0191390395999999,0.0105411458,0.0266609604000001,-0.0552509883,-0.0216581536,0.0068328056,-1.496,38.43,-0.0239907705,-7e-04,-0.010475042,-0.011175042,-0.00627504200000002,0.010611084,0.011775042,-0.0983356508,-0.1325061512,-0.0010287406,-0.011,-0.00198740339999958,0.0152125966000004,-0.00998740339999958,0.1738072167,0.3189113199,"1"
"332",21.904,60.93,0.3818781703,0.0015,0.017482772,0.027482772,0.010582772,0.0138605893,0.035217228,0.0111964227,0.0180388911,0.0049983977,-0.501000000000001,9.96,0.0563475102,0.001,-0.00845626759999995,-0.00955626759999995,-0.00855626759999994,0.0033194435,0.00855626759999994,0.066447411,0.0396970447,-0.0018344079,0.0018,0.0169938475999996,0.0123938475999996,0.0176938475999996,-0.267683092,-0.3579433333,"0"
"333",22.037,67.1,0.4241765415,0.0012,0.0105873565999999,0.0240873565999999,-0.000612643400000078,0.0187132161,0.0382126434000001,0.1233327301,0.0839820965,0.0154933849,0.132999999999999,6.16999999999999,0.0422983712,-3e-04,-0.00689541540000003,-0.00339541540000004,-0.0111954154,0.0048526268,0.00299541540000003,0.1121363074,0.0659432054,0.0104949872,-3e-04,0.000204935400000113,-0.0100950645999999,0.00650493540000012,-0.0197276181,0.2067107468,"1"
"334",22.353,71.86,0.3843057828,0.0015,0.0158388863,0.0271388863,0.00463888629999996,0.003227151,0.0294611137,0.0563754186,0.0497701326,0.0083906248,0.316000000000003,4.76000000000001,-0.0398707587,3e-04,0.00525152970000003,0.00305152970000003,0.00525152970000003,-0.0154860651,-0.00875152970000004,-0.0669573115,-0.0342119639,-0.0071027601,-6e-04,-0.00828027930000017,-0.0153802793000002,-0.00608027930000016,0.1236062935,0.0284933321,"1"
"335",22.729,77.35,0.3581003169,0.0014,0.0238187035999997,0.0346187035999997,0.0150187035999997,0.0125554457,0.0263812964000003,-0.0820959556,-0.0294111966,0.00365008,0.375999999999998,5.48999999999999,-0.0262054659,-1e-04,0.00797981729999973,0.00747981729999973,0.0103798172999997,0.0093282947,-0.00307981729999973,-0.1384713742,-0.0791813292,-0.0047405448,-7e-04,-0.010475042,-0.011175042,-0.00627504200000002,-0.0983356508,-0.1325061512,"1"
"336",23.431,81.31,0.3542699394,0.001,0.0346347749000003,0.0436347749000003,0.0262347749000003,0.0124454877,0.0166652250999997,-0.0091163671,-0.0115791018,0.004276058,0.702000000000002,3.96000000000001,-0.00383037749999998,-4e-04,0.0108160713000006,0.00901607130000063,0.0112160713000006,-0.000109958,-0.00971607130000063,0.0729795885,0.0178320948,0.000625978,0.001,-0.00845626759999995,-0.00955626759999995,-0.00855626759999994,0.066447411,0.0396970447,"0"
"337",24.341,83.87,0.3515700392,4e-04,0.0299988168,0.0375988168,0.0204988168,0.0117181387,0.0199011832,0.0372021445,0.0281597312,0.0038654815,0.91,2.56,-0.00269990019999999,-6e-04,-0.00463595810000032,-0.00603595810000032,-0.00573595810000033,-0.000727349,0.00323595810000032,0.0463185116,0.039738833,-0.0004105765,-3e-04,-0.00689541540000003,-0.00339541540000004,-0.0111954154,0.1121363074,0.0659432054,"0"
"338",25.181,86.98,0.399922847,1e-04,0.0234393917,0.0352393917,0.00903939170000004,0.0132008715,0.0174606083,0.2117330899,0.134100224,0.0279686936,0.84,3.11,0.0483528078,-3e-04,-0.00655942509999995,-0.00235942509999996,-0.0114594251,0.0014827328,-0.00244057490000005,0.1745309454,0.1059404928,0.0241032121,3e-04,0.00525152970000003,0.00305152970000003,0.00525152970000003,-0.0669573115,-0.0342119639,"1"
"339",26.425,86.95,0.3572325407,1e-04,0.0245082217000002,0.0377082217000002,0.0100082217000002,-0.0065046624,0.0147917782999998,0.0205627024,0.0233067864,0.0178444887,1.244,-0.0300000000000011,-0.0426903063,0,0.00106883000000018,0.00246883000000018,0.000968830000000177,-0.0197055339,-0.00266883000000018,-0.1911703875,-0.1107934376,-0.0101242049,-1e-04,0.00797981729999973,0.00747981729999973,0.0103798172999997,-0.1384713742,-0.0791813292,"1"
"340",27.353,88.54,0.3461819674,8e-04,0.0223427272,0.0347427272,0.0114427272,-0.0137921071,0.0175572728,-0.0490179216,-0.0058533006,0.0024271486,0.928000000000001,1.59,-0.0110505733,7e-04,-0.00216549450000019,-0.00296549450000019,0.00143450549999981,-0.0072874447,0.00276549450000019,-0.069580624,-0.029160087,-0.0154173401,-4e-04,0.0108160713000006,0.00901607130000063,0.0112160713000006,0.0729795885,0.0178320948,"0"
"341",28.32,87.92,0.3551038851,9e-04,0.0244864964999998,0.0382864964999998,0.0105864964999998,-0.0198316065,0.0119135035000002,0.0927633838,0.067149766,0.0065608843,0.966999999999999,-0.620000000000005,0.0089219177,9.99999999999999e-05,0.00214376929999977,0.00354376929999977,-0.000856230700000234,-0.0060394994,-0.00564376929999977,0.1417813054,0.0730030666,0.0041337357,-6e-04,-0.00463595810000032,-0.00603595810000032,-0.00573595810000033,0.0463185116,0.039738833,"1"
"342",29.59,86.5,0.3403829538,0.0011,0.0198799286000001,0.0333799286000001,0.00757992860000005,-0.0182558561,0.0150200713999999,0.0028731522,0.0380840714,0.0033246741,1.27,-1.42,-0.0147209313,2e-04,-0.00460656789999975,-0.00490656789999975,-0.00300656789999975,0.0015757504,0.00310656789999975,-0.0898902316,-0.0290656946,-0.0032362102,-3e-04,-0.00655942509999995,-0.00235942509999996,-0.0114594251,0.1745309454,0.1059404928,"0"
"343",31.247,86.51,0.3490324432,7e-04,0.0213753800000001,0.0311753800000001,0.00897538000000008,-0.0122655894,0.0151246199999999,-0.0074823528,0.004940975,0.0038638886,1.657,0.0100000000000051,0.00864948939999999,-4e-04,0.00149545140000002,-0.00220454859999997,0.00139545140000003,0.0059902667,0.000104548599999976,-0.010355505,-0.0331430964,0.0005392145,0,0.00106883000000018,0.00246883000000018,0.000968830000000177,-0.1911703875,-0.1107934376,"1"
"344",32.112,87.7,0.3461299966,9e-04,0.0186401089999998,0.0278401089999998,0.00774010899999979,-0.0095482096,0.0206598910000002,-0.0282409734,-0.024050966,0.0026340346,0.865000000000002,1.19,-0.0029024466,2e-04,-0.00273527100000028,-0.00333527100000029,-0.00123527100000028,0.0027173798,0.00553527100000029,-0.0207586206,-0.028991941,-0.001229854,7e-04,-0.00216549450000019,-0.00296549450000019,0.00143450549999981,-0.069580624,-0.029160087,"1"
"345",33.266,90.95,0.338444358,5e-04,0.0261114121000002,0.0353114121000002,0.0163114121000002,0.0001412793,0.0165885878999998,-0.0551945078,-0.0569074693,0.0049459307,1.154,3.25,-0.00768563859999999,-4e-04,0.00747130310000037,0.00747130310000037,0.00857130310000036,0.0096894889,-0.00407130310000037,-0.0269535344,-0.0328565033,0.0023118961,9.99999999999999e-05,0.00214376929999977,0.00354376929999977,-0.000856230700000234,0.1417813054,0.0730030666,"1"
"346",34.404,94.37,0.3335214846,2e-04,0.0386369974,0.0469369974,0.0264369974,0.0101419436,0.00776300259999996,-0.0191162163,-0.0029289921,0.0020747441,1.13800000000001,3.42,-0.00492287340000003,-3e-04,0.0125255852999999,0.0116255852999999,0.0101255852999999,0.0100006643,-0.00882558529999988,0.0360782915,0.0539784772,-0.0028711866,2e-04,-0.00460656789999975,-0.00490656789999975,-0.00300656789999975,-0.0898902316,-0.0290656946,"1"
"347",34.992,100.2,0.3044081256,7e-04,0.0467906617,0.0543906617,0.0372906617,0.0121835026,-0.000590661699999995,-0.0315722669,0.0125210037,0.0028283148,0.587999999999994,5.83,-0.0291133589999999,5e-04,0.00815366429999995,0.00745366429999995,0.0108536643,0.002041559,-0.00835366429999995,-0.0124560506,0.0154499958,0.0007535707,-4e-04,0.00149545140000002,-0.00220454859999997,0.00139545140000003,-0.010355505,-0.0331430964,"0"
"348",36.228,100.85,0.3506160657,5e-04,0.0423979819000002,0.0491979819000002,0.0316979819000002,0.016464203,0.00140201809999985,0.0692999348,0.0569689077,0.0034261958,1.236,0.649999999999991,0.0462079401,-2e-04,-0.00439267979999984,-0.00519267979999984,-0.00559267979999985,0.0042807004,0.00199267979999984,0.1008722017,0.044447904,0.000597881,2e-04,-0.00273527100000028,-0.00333527100000029,-0.00123527100000028,-0.0207586206,-0.028991941,"1"
"349",37.381,103.12,0.3429284585,4e-04,0.0426929241999998,0.0481929241999998,0.0308929241999998,0.0139314283,-0.000192924199999833,0.0438887275,0.0371710016,0.0021998559,1.153,2.27000000000001,-0.0076876072,-1e-04,0.000294942299999684,-0.00100505770000032,-0.000805057700000316,-0.0025327747,-0.00159494229999968,-0.0254112073,-0.0197979061,-0.0012263399,-4e-04,0.00747130310000037,0.00747130310000037,0.00857130310000036,-0.0269535344,-0.0328565033,"0"
"350",38.495,105.96,0.3385761813,2e-04,0.0337372413000002,0.0406372413000002,0.0221372413000002,0.0080246546,0.00736275869999981,0.0250825544,0.0099533246,0.0022163315,1.114,2.83999999999999,-0.00435227719999998,-2e-04,-0.00895568289999964,-0.00755568289999964,-0.00875568289999964,-0.0059067737,0.00755568289999964,-0.0188061731,-0.027217677,1.64755999999999e-05,-3e-04,0.0125255852999999,0.0116255852999999,0.0101255852999999,0.0360782915,0.0539784772,"1"
"351",39.443,102.31,0.3237556717,3e-04,0.0293091886,0.0388091886,0.0154091886,0.0056424574,0.00859081139999995,0.090182282,0.0592247133,0.0050870677,0.948,-3.64999999999999,-0.0148205096,1e-04,-0.00442805270000014,-0.00182805270000015,-0.00672805270000015,-0.0023821972,0.00122805270000015,0.0650997276,0.0492713887,0.0028707362,5e-04,0.00815366429999995,0.00745366429999995,0.0108536643,-0.0124560506,0.0154499958,"0"
"352",40.807,99.25,0.3074540451,3e-04,0.0263582091999997,0.0353582091999997,0.0122582091999997,-0.0068998347,0.0100417908000003,0.0287959494,0.0319339026,0.0047605471,1.364,-3.06,-0.0163016266,0,-0.00295097940000039,-0.00345097940000038,-0.00315097940000039,-0.0125422921,0.00145097940000039,-0.0613863326,-0.0272908107,-0.0003265206,-2e-04,-0.00439267979999984,-0.00519267979999984,-0.00559267979999985,0.1008722017,0.044447904,"0"
"353",41.742,94.91,0.3101868327,2e-04,0.0272531113000003,0.0366531113000002,0.0114531113000003,-0.0081016117,0.0146468886999997,-0.0690955255,-0.0728932374,0.0025134771,0.934999999999995,-4.34,0.00273278760000001,-1e-04,0.000894902100000587,0.00129490210000058,-0.000805097899999409,-0.001201777,0.00460509789999941,-0.0978914749,-0.10482714,-0.00224707,-1e-04,0.000294942299999684,-0.00100505770000032,-0.000805057700000316,-0.0254112073,-0.0197979061,"0"
"354",42.51,90.66,0.3356119548,2e-04,0.0200687775,0.0327687775,0.00336877749999995,-0.0129102113,0.0206312225,0.052133507,0.0305665003,0.0110602537,0.768000000000001,-4.25,0.0254251221,0,-0.0071843338000003,-0.00388433380000029,-0.0080843338000003,-0.0048085996,0.0059843338000003,0.1212290325,0.1034597377,0.0085467766,-2e-04,-0.00895568289999964,-0.00755568289999964,-0.00875568289999964,-0.0188061731,-0.027217677,"1"
